electricity_load,temperature,hour,day,month,day_of_the_week,holiday
17667.725,-1.65,23,31,1,5,0
16510.1,-1.81,0,1,2,6,0
15457.35,-1.87,1,1,2,6,0
14916.225,-1.94,2,1,2,6,0
14582.75,-2.13,3,1,2,6,0
14388.4,-2.22,4,1,2,6,0
14379.55,-2.32,5,1,2,6,0
14352.3,-2.4,6,1,2,6,0
14905.65,-2.03,7,1,2,6,0
15017.4,-1.34,8,1,2,6,0
15958.5,-0.14,9,1,2,6,0
16991.525,0.84,10,1,2,6,0
17590.85,1.67,11,1,2,6,0
17848.0,1.95,12,1,2,6,0
17748.125,1.48,13,1,2,6,0
17852.125,0.98,14,1,2,6,0
17510.925,0.28,15,1,2,6,0
17248.55,-0.75,16,1,2,6,0
17960.575,-1.52,17,1,2,6,0
19560.3,-2.05,18,1,2,6,0
19769.85,-2.26,19,1,2,6,0
19592.15,-2.62,20,1,2,6,0
19106.5,-3.04,21,1,2,6,0
18101.65,-3.5,22,1,2,6,0
17209.625,-3.84,23,1,2,6,0
16059.075,-4.08,0,2,2,0,0
15157.5,-4.32,1,2,2,0,0
14829.125,-4.64,2,2,2,0,0
14575.025,-4.77,3,2,2,0,0
14801.725,-4.95,4,2,2,0,0
15058.975,-5.12,5,2,2,0,0
16283.425,-5.15,6,2,2,0,0
19406.575,-4.64,7,2,2,0,0
21082.55,-3.53,8,2,2,0,0
22071.725,-2.24,9,2,2,0,0
22440.175,-0.73,10,2,2,0,0
22553.35,0.31,11,2,2,0,0
22633.475,0.6,12,2,2,0,0
22675.825,0.33,13,2,2,0,0
22694.5,0.01,14,2,2,0,0
22295.7,-0.26,15,2,2,0,0
22001.15,-0.65,16,2,2,0,0
22650.425,-0.97,17,2,2,0,0
23710.425,-1.3,18,2,2,0,0
23455.225,-1.52,19,2,2,0,0
23447.8,-1.78,20,2,2,0,0
22620.975,-2.05,21,2,2,0,0
21158.5,-2.3,22,2,2,0,0
19641.175,-2.58,23,2,2,0,0
18193.55,-2.84,0,3,2,1,0
17151.475,-3.01,1,3,2,1,0
16514.7,-3.24,2,3,2,1,0
16306.05,-3.38,3,3,2,1,0
16330.875,-3.41,4,3,2,1,0
16697.075,-3.46,5,3,2,1,0
17561.7,-3.55,6,3,2,1,0
20141.05,-3.16,7,3,2,1,0
21554.175,-2.24,8,3,2,1,0
22467.2,-1.2,9,3,2,1,0
22821.225,-0.16,10,3,2,1,0
22697.425,0.55,11,3,2,1,0
22793.575,0.8,12,3,2,1,0
22867.825,0.58,13,3,2,1,0
22872.2,0.18,14,3,2,1,0
22628.675,-0.38,15,3,2,1,0
22243.6,-0.86,16,3,2,1,0
22869.25,-1.17,17,3,2,1,0
23996.225,-1.6,18,3,2,1,0
23822.125,-1.89,19,3,2,1,0
23633.225,-2.17,20,3,2,1,0
22869.1,-2.54,21,3,2,1,0
21266.025,-2.84,22,3,2,1,0
19795.0,-3.08,23,3,2,1,0
18401.025,-3.2,0,4,2,2,0
17302.075,-3.3,1,4,2,2,0
16711.725,-3.56,2,4,2,2,0
16541.6,-3.76,3,4,2,2,0
16576.225,-4.08,4,4,2,2,0
16847.475,-4.06,5,4,2,2,0
17631.85,-4.2,6,4,2,2,0
20332.175,-3.91,7,4,2,2,0
21781.525,-3.23,8,4,2,2,0
22801.3,-2.2,9,4,2,2,0
23045.55,-1.31,10,4,2,2,0
22971.2,-0.58,11,4,2,2,0
23159.725,-0.4,12,4,2,2,0
23130.15,-0.49,13,4,2,2,0
23133.15,-0.73,14,4,2,2,0
22751.35,-0.98,15,4,2,2,0
22406.75,-1.21,16,4,2,2,0
23088.7,-1.58,17,4,2,2,0
24089.75,-1.7,18,4,2,2,0
23951.65,-1.85,19,4,2,2,0
23678.525,-2.04,20,4,2,2,0
22897.375,-2.29,21,4,2,2,0
21327.275,-2.5,22,4,2,2,0
19858.775,-2.64,23,4,2,2,0
18394.95,-2.82,0,5,2,3,0
17389.275,-3.07,1,5,2,3,0
16772.9,-3.28,2,5,2,3,0
16574.7,-3.5,3,5,2,3,0
16589.3,-3.58,4,5,2,3,0
16919.225,-3.66,5,5,2,3,0
17811.55,-3.7,6,5,2,3,0
20453.65,-3.63,7,5,2,3,0
21864.95,-3.26,8,5,2,3,0
22957.325,-2.58,9,5,2,3,0
23250.125,-1.93,10,5,2,3,0
23221.175,-1.52,11,5,2,3,0
23266.575,-1.3,12,5,2,3,0
23267.05,-1.42,13,5,2,3,0
23378.3,-1.75,14,5,2,3,0
23003.825,-2.05,15,5,2,3,0
22708.7,-2.26,16,5,2,3,0
23239.925,-2.5,17,5,2,3,0
24213.25,-2.7,18,5,2,3,0
24031.45,-2.86,19,5,2,3,0
23830.45,-2.96,20,5,2,3,0
23010.6,-3.1,21,5,2,3,0
21497.875,-3.24,22,5,2,3,0
19960.7,-3.34,23,5,2,3,0
18445.8,-3.5,0,6,2,4,0
17404.125,-3.68,1,6,2,4,0
16879.0,-3.82,2,6,2,4,0
16662.9,-3.82,3,6,2,4,0
16650.8,-3.96,4,6,2,4,0
16952.95,-3.92,5,6,2,4,0
17766.85,-4.0,6,6,2,4,0
20348.625,-3.84,7,6,2,4,0
21922.225,-3.47,8,6,2,4,0
22799.45,-3.03,9,6,2,4,0
23185.225,-2.64,10,6,2,4,0
23214.2,-2.32,11,6,2,4,0
23255.875,-2.2,12,6,2,4,0
23436.0,-2.3,13,6,2,4,0
23418.25,-2.42,14,6,2,4,0
23012.75,-2.68,15,6,2,4,0
22636.2,-2.9,16,6,2,4,0
22900.925,-3.11,17,6,2,4,0
24143.35,-3.25,18,6,2,4,0
23945.25,-3.35,19,6,2,4,0
23642.425,-3.59,20,6,2,4,0
22761.4,-3.82,21,6,2,4,0
21215.1,-3.84,22,6,2,4,0
19724.325,-3.96,23,6,2,4,0
18509.6,-4.2,0,7,2,5,0
17485.825,-4.4,1,7,2,5,0
16817.875,-4.55,2,7,2,5,0
16475.975,-4.68,3,7,2,5,0
16391.05,-4.74,4,7,2,5,0
16530.35,-4.89,5,7,2,5,0
16608.775,-5.0,6,7,2,5,0
17495.3,-4.78,7,7,2,5,0
18077.0,-4.06,8,7,2,5,0
19353.7,-2.93,9,7,2,5,0
20231.45,-1.99,10,7,2,5,0
20575.85,-1.31,11,7,2,5,0
20789.625,-0.9,12,7,2,5,0
20594.0,-0.92,13,7,2,5,0
20651.45,-1.07,14,7,2,5,0
19964.525,-1.35,15,7,2,5,0
19572.625,-1.63,16,7,2,5,0
20131.725,-1.76,17,7,2,5,0
21310.2,-1.85,18,7,2,5,0
21269.85,-1.77,19,7,2,5,0
20952.875,-1.68,20,7,2,5,0
20328.625,-1.61,21,7,2,5,0
18932.15,-1.46,22,7,2,5,0
17874.075,-1.36,23,7,2,5,0
16686.975,-1.32,0,8,2,6,0
15558.5,-1.22,1,8,2,6,0
14959.975,-1.2,2,8,2,6,0
14693.8,-1.3,3,8,2,6,0
14737.125,-1.34,4,8,2,6,0
14689.7,-1.42,5,8,2,6,0
14775.45,-1.4,6,8,2,6,0
15070.275,-1.38,7,8,2,6,0
15290.925,-1.29,8,8,2,6,0
16261.025,-1.3,9,8,2,6,0
17239.5,-1.29,10,8,2,6,0
17891.175,-1.19,11,8,2,6,0
18159.125,-1.3,12,8,2,6,0
18233.05,-1.52,13,8,2,6,0
18241.55,-1.87,14,8,2,6,0
17956.95,-2.28,15,8,2,6,0
17470.35,-2.62,16,8,2,6,0
17999.65,-2.95,17,8,2,6,0
19767.775,-3.2,18,8,2,6,0
20076.325,-3.49,19,8,2,6,0
20021.475,-3.72,20,8,2,6,0
19392.75,-3.82,21,8,2,6,0
18417.3,-3.96,22,8,2,6,0
17439.275,-4.16,23,8,2,6,0
16331.975,-4.39,0,9,2,0,0
15511.375,-4.54,1,9,2,0,0
15144.15,-4.68,2,9,2,0,0
14929.45,-4.68,3,9,2,0,0
15208.175,-4.54,4,9,2,0,0
15496.475,-4.49,5,9,2,0,0
16699.9,-4.3,6,9,2,0,0
19522.875,-4.0,7,9,2,0,0
21089.525,-3.56,8,9,2,0,0
22364.275,-3.05,9,9,2,0,0
22929.275,-2.5,10,9,2,0,0
22968.275,-1.9,11,9,2,0,0
23179.375,-1.4,12,9,2,0,0
23304.6,-1.09,13,9,2,0,0
23408.7,-0.72,14,9,2,0,0
23016.2,-0.38,15,9,2,0,0
22604.525,-0.1,16,9,2,0,0
22855.925,0.14,17,9,2,0,0
23910.35,0.25,18,9,2,0,0
23786.125,0.39,19,9,2,0,0
23475.0,0.52,20,9,2,0,0
22639.925,0.57,21,9,2,0,0
21189.8,0.6,22,9,2,0,0
19602.95,0.57,23,9,2,0,0
18259.825,0.52,0,10,2,1,0
17132.925,0.5,1,10,2,1,0
16453.8,0.42,2,10,2,1,0
16309.2,0.45,3,10,2,1,0
16357.125,0.43,4,10,2,1,0
16672.875,0.46,5,10,2,1,0
17430.8,0.6,6,10,2,1,0
19956.45,0.69,7,10,2,1,0
21387.25,0.98,8,10,2,1,0
22341.85,1.19,9,10,2,1,0
22651.525,1.46,10,10,2,1,0
22840.975,1.7,11,10,2,1,0
22930.025,1.8,12,10,2,1,0
23077.225,1.72,13,10,2,1,0
23059.4,1.6,14,10,2,1,0
22749.775,1.47,15,10,2,1,0
22392.35,1.27,16,10,2,1,0
22550.8,1.14,17,10,2,1,0
23705.225,1.1,18,10,2,1,0
23617.95,1.08,19,10,2,1,0
23464.9,1.04,20,10,2,1,0
22712.325,1.0,21,10,2,1,0
21115.375,0.98,22,10,2,1,0
19588.125,0.96,23,10,2,1,0
18013.65,0.94,0,11,2,2,0
17114.35,0.9,1,11,2,2,0
16541.375,0.89,2,11,2,2,0
16320.35,0.92,3,11,2,2,0
16355.375,0.93,4,11,2,2,0
16657.7,0.96,5,11,2,2,0
17497.475,1.0,6,11,2,2,0
19971.525,1.04,7,11,2,2,0
21440.875,1.17,8,11,2,2,0
22364.75,1.44,9,11,2,2,0
22771.2,1.67,10,11,2,2,0
22784.8,1.82,11,11,2,2,0
23028.45,1.9,12,11,2,2,0
23108.85,1.82,13,11,2,2,0
23200.85,1.63,14,11,2,2,0
22900.975,1.48,15,11,2,2,0
22627.1,1.26,16,11,2,2,0
22836.475,1.06,17,11,2,2,0
23795.6,0.9,18,11,2,2,0
23742.275,0.78,19,11,2,2,0
23543.3,0.71,20,11,2,2,0
22625.75,0.64,21,11,2,2,0
21081.6,0.55,22,11,2,2,0
19559.8,0.46,23,11,2,2,0
18087.475,0.4,0,12,2,3,0
17099.5,0.32,1,12,2,3,0
16444.8,0.36,2,12,2,3,0
16196.9,0.38,3,12,2,3,0
16181.825,0.34,4,12,2,3,0
16482.85,0.35,5,12,2,3,0
17318.375,0.4,6,12,2,3,0
19699.15,0.62,7,12,2,3,0
21168.225,1.29,8,12,2,3,0
22163.8,2.01,9,12,2,3,0
22462.125,2.72,10,12,2,3,0
22574.65,3.24,11,12,2,3,0
22690.225,3.35,12,12,2,3,0
22648.85,3.04,13,12,2,3,0
22564.725,2.5,14,12,2,3,0
22286.1,2.22,15,12,2,3,0
21910.45,1.36,16,12,2,3,0
22070.825,0.98,17,12,2,3,0
23365.3,0.6,18,12,2,3,0
23498.3,0.22,19,12,2,3,0
23338.775,-0.08,20,12,2,3,0
22648.95,-0.48,21,12,2,3,0
21018.8,-0.82,22,12,2,3,0
19391.2,-1.25,23,12,2,3,0
18002.45,-1.54,0,13,2,4,0
17019.675,-1.83,1,13,2,4,0
16535.75,-2.07,2,13,2,4,0
16198.2,-2.24,3,13,2,4,0
16286.125,-2.5,4,13,2,4,0
16607.1,-2.74,5,13,2,4,0
17441.25,-2.95,6,13,2,4,0
19917.8,-2.52,7,13,2,4,0
21221.425,-1.12,8,13,2,4,0
22183.45,0.58,9,13,2,4,0
22423.25,2.6,10,13,2,4,0
22343.275,4.31,11,13,2,4,0
22391.675,4.75,12,13,2,4,0
22274.225,4.2,13,13,2,4,0
22229.775,3.4,14,13,2,4,0
21791.675,2.38,15,13,2,4,0
21417.275,1.52,16,13,2,4,0
21541.3,0.63,17,13,2,4,0
23217.95,0.15,18,13,2,4,0
23376.05,-0.36,19,13,2,4,0
23057.95,-0.73,20,13,2,4,0
22291.15,-1.22,21,13,2,4,0
20595.775,-1.72,22,13,2,4,0
19191.275,-2.14,23,13,2,4,0
17877.5,-2.58,0,14,2,5,0
16922.4,-2.86,1,14,2,5,0
16214.275,-3.24,2,14,2,5,0
15934.125,-3.56,3,14,2,5,0
15842.4,-3.8,4,14,2,5,0
15998.95,-3.9,5,14,2,5,0
16220.125,-4.0,6,14,2,5,0
16870.375,-3.28,7,14,2,5,0
17847.025,-1.07,8,14,2,5,0
19175.225,1.37,9,14,2,5,0
19940.175,3.98,10,14,2,5,0
20125.675,5.8,11,14,2,5,0
20156.3,6.3,12,14,2,5,0
19991.175,5.76,13,14,2,5,0
19753.375,4.9,14,14,2,5,0
19040.725,3.5,15,14,2,5,0
18682.725,2.08,16,14,2,5,0
18868.15,0.89,17,14,2,5,0
20528.725,0.0,18,14,2,5,0
20756.875,-0.62,19,14,2,5,0
20479.875,-1.05,20,14,2,5,0
19740.9,-1.27,21,14,2,5,0
18540.775,-1.74,22,14,2,5,0
17383.5,-2.16,23,14,2,5,0
16295.925,-2.38,0,15,2,6,0
15377.325,-2.8,1,15,2,6,0
14769.05,-3.13,2,15,2,6,0
14402.575,-3.27,3,15,2,6,0
14344.05,-3.42,4,15,2,6,0
14449.8,-3.56,5,15,2,6,0
14506.5,-3.55,6,15,2,6,0
14689.95,-3.08,7,15,2,6,0
15069.6,-1.78,8,15,2,6,0
16143.4,0.62,9,15,2,6,0
16969.85,2.95,10,15,2,6,0
17512.0,5.1,11,15,2,6,0
17725.55,5.6,12,15,2,6,0
17725.0,5.16,13,15,2,6,0
17715.125,4.17,14,15,2,6,0
17287.4,2.55,15,15,2,6,0
16966.2,0.87,16,15,2,6,0
17355.1,-0.3,17,15,2,6,0
19137.35,-0.7,18,15,2,6,0
19593.4,-0.72,19,15,2,6,0
19649.9,-0.85,20,15,2,6,0
19047.175,-1.01,21,15,2,6,0
18071.7,-1.28,22,15,2,6,0
17161.875,-1.48,23,15,2,6,0
16222.3,-1.66,0,16,2,0,0
15417.6,-1.86,1,16,2,0,0
14871.325,-2.0,2,16,2,0,0
14641.7,-2.09,3,16,2,0,0
14674.475,-2.22,4,16,2,0,0
15167.65,-2.3,5,16,2,0,0
16329.75,-2.35,6,16,2,0,0
19342.4,-2.12,7,16,2,0,0
21220.35,-1.86,8,16,2,0,0
22377.25,-1.68,9,16,2,0,0
22983.775,-1.32,10,16,2,0,0
22887.7,-1.12,11,16,2,0,0
23205.9,-1.05,12,16,2,0,0
23189.3,-1.14,13,16,2,0,0
23133.675,-1.28,14,16,2,0,0
22813.075,-1.54,15,16,2,0,0
22288.625,-1.86,16,16,2,0,0
22250.3,-2.19,17,16,2,0,0
23574.825,-2.5,18,16,2,0,0
23782.875,-2.75,19,16,2,0,0
23575.2,-3.24,20,16,2,0,0
22893.5,-3.6,21,16,2,0,0
21312.8,-4.0,22,16,2,0,0
19923.975,-4.45,23,16,2,0,0
18573.625,-4.88,0,17,2,1,0
17499.025,-5.34,1,17,2,1,0
17010.175,-5.6,2,17,2,1,0
16669.45,-5.82,3,17,2,1,0
16739.6,-5.96,4,17,2,1,0
17154.275,-6.32,5,17,2,1,0
17922.8,-6.65,6,17,2,1,0
20157.925,-6.16,7,17,2,1,0
21562.2,-4.48,8,17,2,1,0
22451.425,-2.39,9,17,2,1,0
22660.475,-0.4,10,17,2,1,0
22649.15,1.12,11,17,2,1,0
22825.4,1.6,12,17,2,1,0
22633.875,1.14,13,17,2,1,0
22587.375,0.76,14,17,2,1,0
22199.775,0.1,15,17,2,1,0
21786.1,-0.57,16,17,2,1,0
21725.675,-1.28,17,17,2,1,0
23262.425,-1.8,18,17,2,1,0
23660.075,-2.19,19,17,2,1,0
23531.4,-2.56,20,17,2,1,0
22791.95,-2.94,21,17,2,1,0
21136.525,-3.4,22,17,2,1,0
19785.275,-3.8,23,17,2,1,0
18202.975,-4.14,0,18,2,2,0
17346.475,-4.45,1,18,2,2,0
16679.875,-4.72,2,18,2,2,0
16404.175,-4.97,3,18,2,2,0
16520.15,-5.06,4,18,2,2,0
16836.725,-5.11,5,18,2,2,0
17658.075,-5.1,6,18,2,2,0
19887.625,-4.72,7,18,2,2,0
21426.3,-3.5,8,18,2,2,0
22390.475,-1.7,9,18,2,2,0
22690.025,0.42,10,18,2,2,0
22684.4,1.68,11,18,2,2,0
22896.65,2.2,12,18,2,2,0
22887.825,1.96,13,18,2,2,0
22937.575,1.56,14,18,2,2,0
22553.6,1.2,15,18,2,2,0
22056.475,0.82,16,18,2,2,0
22113.825,0.48,17,18,2,2,0
23248.875,0.3,18,18,2,2,0
23423.6,0.24,19,18,2,2,0
23474.975,0.14,20,18,2,2,0
22623.775,0.08,21,18,2,2,0
21064.1,-0.0,22,18,2,2,0
19593.3,-0.14,23,18,2,2,0
18305.95,-0.36,0,19,2,3,0
17270.925,-0.63,1,19,2,3,0
16693.475,-0.8,2,19,2,3,0
16393.775,-0.92,3,19,2,3,0
16413.075,-0.97,4,19,2,3,0
16762.325,-0.93,5,19,2,3,0
17658.3,-0.95,6,19,2,3,0
19805.85,-0.66,7,19,2,3,0
21368.35,0.12,8,19,2,3,0
22373.25,1.17,9,19,2,3,0
22746.925,2.05,10,19,2,3,0
22825.85,3.18,11,19,2,3,0
22905.7,3.6,12,19,2,3,0
22929.475,3.46,13,19,2,3,0
22978.175,3.14,14,19,2,3,0
22585.15,2.82,15,19,2,3,0
22132.5,2.51,16,19,2,3,0
22131.225,2.18,17,19,2,3,0
23302.325,2.0,18,19,2,3,0
23564.875,1.88,19,19,2,3,0
23431.125,1.68,20,19,2,3,0
22796.275,1.52,21,19,2,3,0
21103.5,1.23,22,19,2,3,0
19669.65,0.95,23,19,2,3,0
18210.75,0.64,0,20,2,4,0
17163.4,0.5,1,20,2,4,0
16623.225,0.42,2,20,2,4,0
16348.95,0.36,3,20,2,4,0
16283.85,0.3,4,20,2,4,0
16641.7,0.28,5,20,2,4,0
17405.325,0.2,6,20,2,4,0
19512.875,0.72,7,20,2,4,0
21030.4,1.9,8,20,2,4,0
21953.625,3.66,9,20,2,4,0
22183.9,5.35,10,20,2,4,0
22228.425,6.56,11,20,2,4,0
22359.725,6.9,12,20,2,4,0
22234.3,6.54,13,20,2,4,0
22183.075,5.9,14,20,2,4,0
21592.65,4.8,15,20,2,4,0
21271.95,3.73,16,20,2,4,0
21201.825,2.78,17,20,2,4,0
22663.375,2.2,18,20,2,4,0
23154.15,1.99,19,20,2,4,0
23017.125,1.71,20,20,2,4,0
22281.45,1.33,21,20,2,4,0
20573.0,1.03,22,20,2,4,0
19157.275,0.82,23,20,2,4,0
17940.525,0.67,0,21,2,5,0
16878.475,0.5,1,21,2,5,0
16295.825,0.38,2,21,2,5,0
15981.7,0.25,3,21,2,5,0
15964.375,0.24,4,21,2,5,0
16021.25,0.38,5,21,2,5,0
16029.65,0.55,6,21,2,5,0
16591.825,1.1,7,21,2,5,0
17610.675,2.34,8,21,2,5,0
18950.675,4.05,9,21,2,5,0
19813.6,5.66,10,21,2,5,0
20153.5,6.7,11,21,2,5,0
20155.325,7.05,12,21,2,5,0
19961.75,6.73,13,21,2,5,0
19767.9,6.18,14,21,2,5,0
19061.9,5.73,15,21,2,5,0
18595.35,5.2,16,21,2,5,0
18624.65,4.66,17,21,2,5,0
20127.45,4.25,18,21,2,5,0
20682.525,3.81,19,21,2,5,0
20467.65,3.38,20,21,2,5,0
19789.325,3.03,21,21,2,5,0
18403.25,2.6,22,21,2,5,0
17317.9,2.17,23,21,2,5,0
16223.625,1.67,0,22,2,6,0
15150.875,1.28,1,22,2,6,0
14473.375,1.0,2,22,2,6,0
14175.775,0.69,3,22,2,6,0
14151.35,0.52,4,22,2,6,0
14182.85,0.31,5,22,2,6,0
14321.725,0.15,6,22,2,6,0
14347.225,0.56,7,22,2,6,0
14861.1,1.86,8,22,2,6,0
15852.05,3.7,9,22,2,6,0
16809.15,5.43,10,22,2,6,0
17211.325,7.35,11,22,2,6,0
17477.9,7.9,12,22,2,6,0
17487.95,7.38,13,22,2,6,0
17498.65,6.48,14,22,2,6,0
17119.475,5.63,15,22,2,6,0
16750.9,4.65,16,22,2,6,0
16896.475,4.0,17,22,2,6,0
18361.275,3.4,18,22,2,6,0
19109.025,3.09,19,22,2,6,0
19136.325,2.78,20,22,2,6,0
18533.65,2.33,21,22,2,6,0
17565.725,1.88,22,22,2,6,0
16659.675,1.58,23,22,2,6,0
15554.65,1.26,0,23,2,0,0
14802.175,0.99,1,23,2,0,0
14417.125,0.76,2,23,2,0,0
14306.9,0.58,3,23,2,0,0
14369.15,0.48,4,23,2,0,0
14837.275,0.44,5,23,2,0,0
16116.0,0.6,6,23,2,0,0
18725.875,1.13,7,23,2,0,0
20637.65,2.38,8,23,2,0,0
21726.8,4.14,9,23,2,0,0
22115.675,6.04,10,23,2,0,0
22089.025,7.57,11,23,2,0,0
22270.5,8.05,12,23,2,0,0
22226.275,7.76,13,23,2,0,0
22094.375,7.16,14,23,2,0,0
21584.2,6.68,15,23,2,0,0
21197.575,6.06,16,23,2,0,0
21302.1,5.72,17,23,2,0,0
22607.05,5.35,18,23,2,0,0
23112.0,5.08,19,23,2,0,0
22882.625,4.88,20,23,2,0,0
22042.1,4.74,21,23,2,0,0
20394.575,4.52,22,23,2,0,0
18967.425,4.36,23,23,2,0,0
17555.1,4.22,0,24,2,1,0
16629.725,3.99,1,24,2,1,0
16116.575,3.84,2,24,2,1,0
15869.075,3.76,3,24,2,1,0
15959.575,3.51,4,24,2,1,0
16140.625,3.34,5,24,2,1,0
16985.55,3.25,6,24,2,1,0
19320.05,3.48,7,24,2,1,0
20826.675,4.16,8,24,2,1,0
21862.525,5.14,9,24,2,1,0
22210.775,6.07,10,24,2,1,0
22162.625,6.84,11,24,2,1,0
22370.725,7.05,12,24,2,1,0
22408.15,6.72,13,24,2,1,0
22361.475,6.14,14,24,2,1,0
22161.6,5.68,15,24,2,1,0
21623.325,5.08,16,24,2,1,0
21634.975,4.53,17,24,2,1,0
22821.9,4.2,18,24,2,1,0
23361.275,3.87,19,24,2,1,0
23185.775,3.68,20,24,2,1,0
22313.45,3.42,21,24,2,1,0
20577.725,3.2,22,24,2,1,0
19175.025,3.09,23,24,2,1,0
17842.25,2.94,0,25,2,2,0
16772.325,2.86,1,25,2,2,0
16241.25,2.79,2,25,2,2,0
15978.55,2.58,3,25,2,2,0
16087.125,2.58,4,25,2,2,0
16251.4,2.59,5,25,2,2,0
17126.95,2.6,6,25,2,2,0
19483.825,2.57,7,25,2,2,0
21045.125,3.04,8,25,2,2,0
22108.35,3.48,9,25,2,2,0
22301.5,4.52,10,25,2,2,0
22394.575,4.96,11,25,2,2,0
22555.075,5.0,12,25,2,2,0
22527.925,4.94,13,25,2,2,0
22556.4,4.82,14,25,2,2,0
22234.675,4.62,15,25,2,2,0
21913.65,4.32,16,25,2,2,0
21939.875,3.86,17,25,2,2,0
22970.575,3.6,18,25,2,2,0
23463.35,3.44,19,25,2,2,0
23279.55,3.32,20,25,2,2,0
22552.425,3.02,21,25,2,2,0
20872.65,2.76,22,25,2,2,0
19302.45,2.46,23,25,2,2,0
17922.975,2.22,0,26,2,3,0
16951.1,2.01,1,26,2,3,0
16413.675,1.83,2,26,2,3,0
16105.7,1.8,3,26,2,3,0
16266.65,1.72,4,26,2,3,0
16491.625,1.64,5,26,2,3,0
17285.775,1.55,6,26,2,3,0
19303.175,1.72,7,26,2,3,0
20917.7,2.31,8,26,2,3,0
22031.625,3.09,9,26,2,3,0
22375.225,3.96,10,26,2,3,0
22344.7,4.34,11,26,2,3,0
22541.725,4.6,12,26,2,3,0
22648.6,4.46,13,26,2,3,0
22685.5,4.42,14,26,2,3,0
22276.25,4.25,15,26,2,3,0
21946.025,3.82,16,26,2,3,0
21937.2,3.72,17,26,2,3,0
22822.175,3.55,18,26,2,3,0
23191.6,3.36,19,26,2,3,0
23087.475,3.22,20,26,2,3,0
22253.15,3.14,21,26,2,3,0
20658.025,3.02,22,26,2,3,0
19175.975,2.91,23,26,2,3,0
17797.175,2.78,0,27,2,4,0
16811.95,2.62,1,27,2,4,0
16246.2,2.44,2,27,2,4,0
16008.45,2.29,3,27,2,4,0
16036.325,2.16,4,27,2,4,0
16325.975,2.12,5,27,2,4,0
17072.5,2.2,6,27,2,4,0
19118.65,2.52,7,27,2,4,0
20831.3,3.1,8,27,2,4,0
21850.35,4.08,9,27,2,4,0
22245.9,4.96,10,27,2,4,0
22181.9,5.64,11,27,2,4,0
22392.275,5.85,12,27,2,4,0
22434.175,5.74,13,27,2,4,0
22345.775,5.52,14,27,2,4,0
22120.95,5.32,15,27,2,4,0
21652.275,5.03,16,27,2,4,0
21466.925,4.84,17,27,2,4,0
22416.75,4.6,18,27,2,4,0
23014.475,4.44,19,27,2,4,0
22791.925,4.29,20,27,2,4,0
22010.35,4.14,21,27,2,4,0
20395.55,3.94,22,27,2,4,0
18912.05,3.76,23,27,2,4,0
17580.65,3.54,0,28,2,5,0
16603.55,3.36,1,28,2,5,0
15972.575,3.16,2,28,2,5,0
15597.25,3.0,3,28,2,5,0
15542.725,2.84,4,28,2,5,0
15549.975,2.82,5,28,2,5,0
15669.125,2.7,6,28,2,5,0
16270.75,2.86,7,28,2,5,0
17470.325,3.44,8,28,2,5,0
18831.15,4.02,9,28,2,5,0
19705.075,4.84,10,28,2,5,0
20022.225,5.64,11,28,2,5,0
20166.05,6.0,12,28,2,5,0
19994.325,5.72,13,28,2,5,0
19905.6,5.34,14,28,2,5,0
19279.1,4.94,15,28,2,5,0
18859.775,4.38,16,28,2,5,0
18984.325,3.94,17,28,2,5,0
19881.95,3.4,18,28,2,5,0
20403.175,3.32,19,28,2,5,0
20161.875,2.95,20,28,2,5,0
19693.475,2.65,21,28,2,5,0
18444.175,2.47,22,28,2,5,0
17321.425,2.19,23,28,2,5,0
16058.825,1.83,0,1,3,6,0
14913.175,1.7,1,1,3,6,0
14341.525,1.58,2,1,3,6,0
14024.55,1.36,3,1,3,6,0
13967.95,1.13,4,1,3,6,0
14081.875,0.97,5,1,3,6,0
14237.8,1.0,6,1,3,6,0
14170.25,1.46,7,1,3,6,0
14768.475,2.68,8,1,3,6,0
15778.9,4.13,9,1,3,6,0
16658.625,5.64,10,1,3,6,0
17026.3,7.06,11,1,3,6,0
17329.475,7.5,12,1,3,6,0
17310.05,7.45,13,1,3,6,0
17250.525,6.92,14,1,3,6,0
16809.825,6.28,15,1,3,6,0
16487.125,5.86,16,1,3,6,0
16583.825,5.47,17,1,3,6,0
18057.75,5.2,18,1,3,6,0
19124.7,4.97,19,1,3,6,0
19248.3,4.8,20,1,3,6,0
18440.2,4.71,21,1,3,6,0
17496.775,4.6,22,1,3,6,0
16561.725,4.45,23,1,3,6,0
15356.525,4.23,0,2,3,0,0
14610.9,4.0,1,2,3,0,0
14175.0,3.73,2,2,3,0,0
14038.65,3.67,3,2,3,0,0
14184.575,3.51,4,2,3,0,0
14620.25,3.55,5,2,3,0,0
15786.45,3.6,6,2,3,0,0
18191.825,3.91,7,2,3,0,0
20148.1,4.39,8,2,3,0,0
21291.025,5.07,9,2,3,0,0
21646.8,5.94,10,2,3,0,0
21776.65,6.72,11,2,3,0,0
22109.275,6.9,12,2,3,0,0
22023.7,6.62,13,2,3,0,0
22159.825,5.99,14,2,3,0,0
21966.9,5.27,15,2,3,0,0
21654.25,4.59,16,2,3,0,0
21298.525,4.08,17,2,3,0,0
22286.725,3.6,18,2,3,0,0
23161.2,3.45,19,2,3,0,0
22984.85,3.1,20,2,3,0,0
22232.525,2.76,21,2,3,0,0
